"subject","item","target_response","sentence_type","data_source","mask_added_tokens","stop_at","response","log.RT","correct","voice","model_id","max_cossim_to_targets_pre.training","max_cossim_to_targets","mean_cossim_to_targets_pre.training","mean_cossim_to_targets","f.score.pre.training","target_response.n","data_source.n","voice.n","RT","target_response.n_i_n_ds_a_t_human","target_response.n_i_n_ds_a_t_bert","target_response.n_i_n_v_a_t_ovs_passive","target_response.n_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_human_i_n_v_a_t_ovs_passive","target_response.n_i_n_ds_a_t_human_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_bert_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_bert_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_object_target","data_source.n_i_n_tr_a_t_subject_target","data_source.n_i_n_v_a_t_ovs_passive","data_source.n_i_n_v_a_t_svo_active","data_source.n_i_n_tr_a_t_object_target_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_object_target_i_n_v_a_t_svo_active","data_source.n_i_n_tr_a_t_subject_target_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_subject_target_i_n_v_a_t_svo_active","voice.n_i_n_tr_a_t_object_target","voice.n_i_n_tr_a_t_subject_target","voice.n_i_n_ds_a_t_human","voice.n_i_n_ds_a_t_bert","voice.n_i_n_tr_a_t_object_target_i_n_ds_a_t_human","voice.n_i_n_tr_a_t_subject_target_i_n_ds_a_t_human","voice.n_i_n_tr_a_t_subject_target_i_n_ds_a_t_bert","voice.n_i_n_tr_a_t_object_target_i_n_ds_a_t_bert"
"2","32","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",8.55256033525353,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,5180,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","24","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.35113860708615,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4235,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","22","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",8.11910083763749,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3358,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","43","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.54985397365579,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5166,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","65","Object target","perfect passive","human","Don't mask blork","convergence","[subj]",8.86007342433278,FALSE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,7045,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","72","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",9.1986725671085,FALSE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,9884,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","10","Subject target","perfect transitive","human","Don't mask blork","convergence","[subj]",8.0323601479245,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3079,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","47","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.54441917766983,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,5138,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","68","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.80447518384668,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6664,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","30","Subject target","perfect transitive","human","Don't mask blork","convergence","[subj]",8.15651022607997,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3486,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","3","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.399535147948,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4445,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","73","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.0106915391303,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3013,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","77","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.20658361432075,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3665,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","29","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.7285879956959,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,6176.99999999999,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","64","Object target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.42420032456707,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4556,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","31","Subject target","raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.20712916807133,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3667,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","76","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.26924452118306,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3902,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","21","Subject target","raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.23827262463303,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3783,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","51","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.36846113761584,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4309,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","11","Subject target","raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.07464907506665,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3212,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","74","Object target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.59341321732765,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5396,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","69","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",9.05392045270488,FALSE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,8552,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","13","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.32385113133882,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4121,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","19","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.4292359126571,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4579,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","12","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",8.36730010184162,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4304,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","60","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.55062796750248,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5170,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","54","Object target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.50065722277614,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4918,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","61","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",7.94378269245863,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,2818,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","50","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.01002752848173,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3011,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","42","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",8.02551638648901,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3058,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","26","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.26462082941122,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3884,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","16","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.08579470128157,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3248,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","37","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.2147358333823,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3695,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","78","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.08641027532378,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3250,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","79","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",8.14670905220332,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3452,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","67","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",7.96032362914884,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,2865,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","9","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.21500643276157,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3696,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","0","Subject target","perfect transitive","human","Don't mask blork","convergence","[subj]",7.88908440703551,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,2668,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","14","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.45871626165726,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4716,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","58","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.75731184693641,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6357,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","7","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.23483028044206,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3770,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","27","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.0532511535491,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3144,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","70","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.64206217346211,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5665,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","35","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.60171814648593,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,5441,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","71","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.75210719832936,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,6324,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","5","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.72339402200014,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,6145,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","36","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.83593778931984,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,6877,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","38","Subject target","neg perfect passive","human","Don't mask blork","convergence","[subj]",8.03495502450216,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3087,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","34","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",7.91571319938212,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,2740,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","59","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",8.08764028777898,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3254,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","33","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.51016857647927,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4965,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","52","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",7.87511928104029,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,2631,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","62","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",8.55313931818971,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5183,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","75","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.49943646982698,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4912,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","46","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.14815643992162,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3457,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","6","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",7.89469085042562,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,2683,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","48","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.65102453904976,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,5716,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","1","Subject target","raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.47762041629641,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4806,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","63","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.42989086301344,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4582,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","39","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.07371464110986,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3209,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","20","Subject target","perfect transitive","human","Don't mask blork","convergence","[subj]",8.42792472365806,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4573,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","18","Subject target","neg perfect passive","human","Don't mask blork","convergence","[obj]",9.58541499876028,FALSE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,14551,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","8","Subject target","neg perfect passive","human","Don't mask blork","convergence","[subj]",8.86304982791909,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,7066,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","41","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.23456499326713,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3769,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","4","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",7.8770178956224,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,2636,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","55","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.02092771898158,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3044,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","49","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",8.44052810648075,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4631,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","56","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.00670084544037,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3001,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","40","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.26462082941122,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3884,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","2","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",7.80588204022862,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,2455,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","53","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.2409125416889,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3793,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","17","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.08301991917133,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3239,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","57","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.40938523878193,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4489,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","66","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.13768818497761,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3421,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"2","44","Object target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.13681086367554,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3418,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"2","23","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.36334246659798,FALSE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4287,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"2","15","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.34212526333359,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4197,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"2","45","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.1610895128458,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3502,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"3","66","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.19395302356374,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3619,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"3","4","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.0323601479245,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3079,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"3","12","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",7.70616297019958,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,2222,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"3","72","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",7.95226330865705,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,2842,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
